,brand,model,variant,body_type,fuel_type,engine_cc,transmission,mileage_kmpl_or_range,price_min_inr,price_max_inr,segment,seating,launch_year,country,price,score
773,Honda,Accord,Max Turbo,Hatchback,Hybrid,0.26655800859386575,CVT,0.024673439767779387,10353758,12675625,Luxury,6,2016,Japan,0.7675540206626694,0.12005880047182858
774,Audi,Q7,Premium Plus,Coupe,Diesel,0.36953622758927246,Manual,0.01451378809869376,1582043,2431649,Mid,2,2025,Germany,0.09387545877295476,0.30551820665915863
775,BMW,X1,Luxury Turbo,Luxury Sedan,Diesel,0.26655800859386575,Manual,0.024673439767779387,7743856,11917102,Luxury,5,2018,Germany,0.648219114040903,0.1498925271272702
776,Kia,Sonet,Signature EV,Luxury Sedan,CNG,0.5920877166987701,CVT,0.0029027576197387505,12387731,13024902,Luxury,2,2023,South Korea,0.8519866312169565,0.15643685070242347
777,Hyundai,Creta,LX EV,SUV,Diesel,0.2219588087124018,CVT,0.026124818577648763,3325546,6006872,Premium,2,2025,South Korea,0.28230467140400956,0.23295928039365502
778,Bentley,Flying Spur,LX Plus,Luxury Sedan,Hybrid,0.14787375907541858,Automatic,0.017416545718432506,4852504,8586355,Luxury,2,2018,UK,0.42778564642432104,0.17872413121045483
779,Lamborghini,Aventador,LX Hybrid,Hatchback,Electric,0.0,Automatic,0.41944847605224966,7063423,11445240,Luxury,2,2021,Italy,0.6073961726882744,0.24495792344621878
780,Ferrari,Roma,Pro Turbo,MPV,Electric,0.0,Automatic,0.8127721335268505,4701719,9180890,Luxury,7,2019,Italy,0.4435066034928052,0.4235935958611963
781,Tata,Altroz,Pro X,Luxury Sedan,Electric,0.0,Automatic,0.39622641509433965,7351275,7709652,Luxury,2,2023,India,0.4852514749091931,0.2673663765557206
782,Maruti Suzuki,Swift,Pro MT,MPV,Diesel,0.9999999999999999,Manual,0.004354136429608127,5638901,6699810,Luxury,2,2024,Japan/India,0.3888101433776084,0.3543214119059608
783,Ferrari,Purosangue,Premium Hybrid,MPV,Electric,0.0,Automatic,0.9361393323657474,11800836,13532356,Luxury,2,2019,Italy,0.8491722344834862,0.36535570770714004
784,Lamborghini,Huracan,VX X,Hatchback,Hybrid,0.5920877166987701,Automatic,0.005805515239477503,4668386,5340010,Premium,6,2017,Italy,0.30625288800624006,0.29388625167201116
785,Porsche,911,Signature Hybrid,Luxury Sedan,Petrol,0.2219588087124018,DCT,0.018867924528301883,4329907,9050331,Luxury,4,2023,Germany,0.4257088504258723,0.19456832272091792
786,Lamborghini,Aventador,Base MT,MPV,Diesel,0.26655800859386575,CVT,0.010159651669085631,1786972,3755577,Premium,4,2019,Italy,0.14803905372698634,0.26985771637120654
787,Tata,Punch,Sport MT,Hatchback,Electric,0.0,Automatic,0.6894049346879536,7289891,8484632,Luxury,7,2018,India,0.5105324035407244,0.36365862625560263
788,Bentley,Bentayga,Sport Hybrid,MPV,Electric,0.0,Automatic,0.7024673439767779,3038533,4242561,Premium,6,2025,UK,0.20963137216445749,0.4434557273507579
789,Tata,Nexon,Max Turbo,SUV,Electric,0.0,Automatic,0.9477503628447025,2005709,2853675,Mid,2,2019,India,0.12383621961838691,0.5507535720910491
790,Mahindra,XUV300,VX Turbo,MPV,Hybrid,0.14787375907541858,CVT,0.005805515239477503,3557391,4664159,Premium,4,2022,India,0.24294938546203126,0.22086933578339302
791,Maruti Suzuki,Ertiga,Luxury X,Luxury Sedan,Petrol,0.26655800859386575,CVT,0.013062409288824383,6109834,6375689,Luxury,5,2018,Japan/India,0.3940113268122863,0.20938061326679014
792,BMW,3 Series,ZX MT,SUV,Hybrid,0.4442139576233516,DCT,0.010159651669085631,14143555,14292689,Luxury,5,2018,Germany,0.9591056367894556,0.1026222604114864
793,Rolls-Royce,Cullinan,LX Turbo,MPV,CNG,0.4442139576233516,DCT,0.004354136429608127,5949007,7250078,Luxury,7,2022,UK,0.41929105090851543,0.23554397654790432
794,Bentley,Continental GT,Luxury MT,SUV,CNG,0.36953622758927246,DCT,0.02322206095791001,10611725,12131914,Luxury,2,2017,UK,0.757430822563341,0.14267726121228774
795,Rolls-Royce,Cullinan,LX Turbo,Hatchback,Diesel,0.26655800859386575,DCT,0.015965166908563137,2790673,5996109,Premium,4,2021,UK,0.26297414716509254,0.2431558733454971
796,Kia,Carens,Luxury S,MPV,Diesel,0.11794339902207733,DCT,0.010159651669085631,1232287,4287934,Premium,5,2018,South Korea,0.14724802830856354,0.24033255081145455
797,Maruti Suzuki,Ertiga,Premium S,Sedan,Petrol,0.5920877166987701,CVT,0.018867924528301883,7685258,10800543,Luxury,7,2022,Japan/India,0.6065862289801061,0.22337475967963316
798,Honda,Civic,ZX MT,Sedan,Petrol,0.1773596088309379,Automatic,0.011611030478955007,3207333,7846178,Premium,6,2021,Japan,0.34327870895638957,0.20371610519472444
799,Porsche,911,Pro X,Hatchback,Hybrid,0.4442139576233516,Automatic,0.024673439767779387,2217775,6819846,Premium,4,2017,Germany,0.2718607480667297,0.2795133084267107
800,Porsche,Cayenne,Signature MT,Hatchback,Electric,0.0,Automatic,0.6110304789550073,9251562,12791681,Luxury,6,2016,Germany,0.7326175370491145,0.2807062833719739
801,BMW,3 Series,ZX X,Coupe,Electric,0.0,Automatic,0.7910014513788098,10557023,12538251,Luxury,5,2017,Germany,0.7698883746507246,0.3343784143199023
802,Ferrari,SF90,ZX EV,Luxury Sedan,Diesel,0.9999999999999999,CVT,0.026124818577648763,10888376,14995551,Luxury,2,2024,Italy,0.8686834035902167,0.24197283560462288
803,Porsche,Taycan,Edition MT,Coupe,Petrol,0.14787375907541858,Automatic,0.017416545718432506,5628424,8918044,Luxury,5,2017,Germany,0.46702547411483747,0.16891417428782574
804,Tata,Altroz,Pro Turbo,Coupe,CNG,0.11794339902207733,DCT,0.008708272859216255,4772733,9163109,Luxury,6,2021,India,0.4453925160733722,0.16528844628679806
805,Mahindra,Thar,Luxury EV,Hatchback,Diesel,0.5920877166987701,Automatic,0.017416545718432506,7388832,10066274,Luxury,6,2024,India,0.5700712727081032,0.23199551616417963
806,Rolls-Royce,Ghost,Luxury S,Coupe,Petrol,0.11794339902207733,Manual,0.0014513788098693744,6705456,7682777,Luxury,7,2024,UK,0.4614196022461466,0.1587417618263331
807,Lamborghini,Urus,Signature S,Sedan,Petrol,0.1773596088309379,DCT,0.026124818577648763,11260983,12132189,Luxury,7,2019,Italy,0.7804421586930621,0.09950506859509911
808,BMW,7 Series,Pro EV,SUV,Hybrid,0.36953622758927246,Automatic,0.026124818577648763,5273389,5913386,Premium,4,2023,Germany,0.3479999205006701,0.24605095189486403
809,Kia,Seltos,LX S,SUV,Electric,0.0,Automatic,0.9143686502177069,6630087,11236528,Luxury,2,2018,South Korea,0.5846500114625705,0.42386652471055475
810,Maruti Suzuki,Brezza,Base EV,Luxury Sedan,Electric,0.0,Automatic,0.397677793904209,3549917,7036155,Premium,7,2019,Japan/India,0.32671850962988774,0.3075076004590012
811,Bentley,Flying Spur,Max X,Luxury Sedan,Electric,0.0,Automatic,0.637155297532656,5077012,8691662,Luxury,2,2022,UK,0.4394701702677962,0.3631368115694805
812,Bentley,Bentayga,Luxury MT,Hatchback,Electric,0.0,Automatic,0.7866473149492017,8040818,11025070,Luxury,2,2018,UK,0.6271372663276797,0.36854224365030064
813,Hyundai,Alcazar,Edition Turbo,SUV,Electric,0.0,Automatic,0.6850507982583455,4353405,6694893,Premium,7,2022,South Korea,0.34309402535256306,0.40399427305228014
814,Rolls-Royce,Ghost,Luxury EV,MPV,Hybrid,0.1773596088309379,CVT,0.007256894049346879,5437516,7718774,Luxury,2,2020,UK,0.4177749306657081,0.18356810201703194
815,Maruti Suzuki,Brezza,Edition Hybrid,Hatchback,Electric,0.0,Automatic,0.6110304789550073,4755776,7191992,Premium,5,2018,Japan/India,0.3749600067709055,0.37012066594152615
816,Audi,A4,Base S,Sedan,CNG,0.4442139576233516,CVT,0.026124818577648763,1949437,2351934,Mid,7,2020,Germany,0.1040672091019789,0.32196967575135266
817,Porsche,Panamera,VX S,Coupe,Hybrid,0.26655800859386575,Automatic,0.010159651669085631,516906,3045774,Mid,6,2018,Germany,0.0778972271349352,0.28739317301921935
818,Bentley,Flying Spur,Sport AT,SUV,Petrol,0.11794339902207733,Automatic,0.026124818577648763,6418509,8404590,Luxury,2,2022,UK,0.47682582132568113,0.16352591097517227
819,Mercedes-Benz,GLA,Premium MT,SUV,Petrol,0.1773596088309379,Manual,0.018867924528301883,3738002,4541114,Premium,4,2023,Germany,0.24498880543860446,0.23082849399144212
820,Tesla,Model Y,Signature Turbo,Luxury Sedan,Hybrid,0.29604385834938507,Automatic,0.005805515239477503,11211047,14811212,Luxury,2,2025,USA,0.873584161749535,0.09284466156631038
821,Honda,Civic,Premium AT,Sedan,CNG,0.9999999999999999,CVT,0.018867924528301883,11745741,14558636,Luxury,2,2020,Japan,0.8835788997016402,0.2357090486594956
822,Tata,Safari,VX S,Coupe,Diesel,0.14787375907541858,DCT,0.018867924528301883,4528184,9524215,Luxury,4,2017,India,0.44952184022668223,0.17379806534331882
823,Honda,Civic,Premium AT,Luxury Sedan,CNG,0.1773596088309379,Automatic,0.011611030478955007,6910511,9163133,Luxury,5,2022,Japan,0.5211295154264304,0.15925340357721424
824,Audi,A4,ZX Turbo,Coupe,CNG,0.29604385834938507,DCT,0.02322206095791001,9144929,13234210,Luxury,2,2023,Germany,0.7445174955741298,0.13120711911161306
825,Tesla,Model 3,VX X,Hatchback,Petrol,0.14787375907541858,DCT,0.008708272859216255,12205423,12446035,Luxury,4,2023,USA,0.8250200971401037,0.07636762303078348
826,Hyundai,Tucson,Edition Turbo,Coupe,Hybrid,0.36953622758927246,DCT,0.01451378809869376,7520855,10518306,Luxury,4,2023,South Korea,0.5907628864109393,0.18129634974966247
827,Mercedes-Benz,S-Class,Pro Turbo,Hatchback,Electric,0.0,Automatic,0.6429608127721336,638885,1315038,Budget,7,2021,Germany,0.020902974220854312,0.46981054091503316
828,Porsche,911,Signature Hybrid,Sedan,Hybrid,0.4442139576233516,Manual,0.011611030478955007,5063809,5805495,Premium,5,2022,Germany,0.33675271382689265,0.25871847373558143
829,Ferrari,Roma,Base Plus,MPV,CNG,0.36953622758927246,CVT,0.004354136429608127,4828058,7477440,Luxury,6,2025,Italy,0.38763348952495363,0.22852282088697895
830,Hyundai,Tucson,VX EV,Luxury Sedan,Petrol,0.26655800859386575,DCT,0.010159651669085631,7016195,8502490,Luxury,4,2019,South Korea,0.5014687005221625,0.18150030467241252
831,Hyundai,Creta,Edition Hybrid,Hatchback,Diesel,0.1773596088309379,CVT,0.017416545718432506,3924914,5798133,Premium,5,2018,South Korea,0.296143683772922,0.21753179182440846
832,Mahindra,XUV700,Base Turbo,Luxury Sedan,Diesel,0.14787375907541858,CVT,0.017416545718432506,5734754,8693699,Luxury,5,2019,India,0.4628444966535707,0.1699594186531424
833,Ferrari,Purosangue,LX S,SUV,CNG,0.1773596088309379,DCT,0.010159651669085631,7874578,9690276,Luxury,5,2018,Italy,0.5739593709534034,0.1455379571120167
834,Tesla,Model 3,ZX Plus,MPV,Petrol,0.26655800859386575,Manual,0.015965166908563137,10218474,13845051,Luxury,7,2023,USA,0.8041910955578049,0.10785163624731903
835,Bentley,Continental GT,Premium S,MPV,Electric,0.0,Automatic,0.7619738751814223,8644627,9767832,Luxury,4,2023,UK,0.603987904623336,0.3656938801576638
836,Bentley,Flying Spur,Max X,Hatchback,CNG,0.4442139576233516,Manual,0.02322206095791001,13868793,14938681,Luxury,6,2019,UK,0.9722573909134745,0.1039061651315702
837,Tesla,Model 3,Base S,MPV,Electric,0.0,Automatic,0.39622641509433965,8279231,10371420,Luxury,2,2024,USA,0.6124264538200827,0.2355726318279982
838,Hyundai,i20,Sport X,Luxury Sedan,Hybrid,0.1773596088309379,CVT,0.017416545718432506,2114922,5092853,Premium,7,2020,South Korea,0.2070338626403917,0.23980924710754103
839,Lamborghini,Huracan,VX X,Hatchback,Diesel,0.1773596088309379,Manual,0.021770682148040635,1713403,5159229,Premium,7,2022,Italy,0.19516058102956807,0.24430151526060978
840,Ferrari,Purosangue,Signature AT,Luxury Sedan,Hybrid,0.2219588087124018,CVT,0.015965166908563137,7807282,11194411,Luxury,4,2024,Italy,0.6248629973946964,0.14376382081180336
841,Porsche,911,Signature X,Coupe,Diesel,0.26655800859386575,DCT,0.0,14112787,14274067,Luxury,6,2019,Germany,0.9573558721255403,0.06397263368738808
842,Maruti Suzuki,Grand Vitara,Sport AT,Luxury Sedan,Petrol,0.2219588087124018,CVT,0.005805515239477503,8582816,11219420,Luxury,7,2019,Japan/India,0.6532242416414018,0.13311763166594703
843,Kia,EV6,Base X,Luxury Sedan,Petrol,0.9999999999999999,CVT,0.01451378809869376,3171129,4438843,Premium,7,2020,South Korea,0.2212827004321058,0.39975915072651635
844,Ferrari,SF90,LX AT,Sedan,Petrol,0.9999999999999999,CVT,0.02322206095791001,6791713,11642986,Luxury,6,2022,Italy,0.6047758124209767,0.30693376823002433
845,Maruti Suzuki,Brezza,Pro X,Coupe,Diesel,0.9999999999999999,Automatic,0.01451378809869376,473128,1175526,Budget,6,2025,Japan/India,0.010088054010512687,0.4525578123319146
846,Toyota,Corolla,Pro AT,Sedan,CNG,0.26655800859386575,CVT,0.008708272859216255,7504430,7691993,Luxury,7,2019,Japan,0.49005176065330874,0.18384655705617164
847,Bentley,Flying Spur,Sport EV,Luxury Sedan,Electric,0.0,Automatic,1.0,1191530,4433878,Premium,6,2016,UK,0.15097454168583146,0.5622563645785421
848,Honda,Amaze,Edition X,SUV,Diesel,0.26655800859386575,Manual,0.004354136429608127,13005304,14850030,Luxury,5,2018,Japan,0.9385254426020683,0.07020418881861892
849,Toyota,Urban Cruiser,Premium X,MPV,Hybrid,0.26655800859386575,Automatic,0.0,9972658,10622423,Luxury,5,2022,Japan,0.6813127649246972,0.13298341048759887
850,Audi,Q5,Pro X,Hatchback,Hybrid,0.14787375907541858,Automatic,0.024673439767779387,6472079,10282021,Luxury,7,2020,Germany,0.5452363764134557,0.1519013616304426
851,Tesla,Model 3,LX MT,Hatchback,Diesel,0.5920877166987701,Automatic,0.021770682148040635,4135965,9030692,Luxury,4,2024,USA,0.4181422076503367,0.27150173017898405
852,Hyundai,i20,Base AT,Coupe,Hybrid,0.14787375907541858,Automatic,0.004354136429608127,2719936,5697797,Premium,7,2022,South Korea,0.24989966043795558,0.2186237844559577
853,Mercedes-Benz,S-Class,Edition S,MPV,Hybrid,0.11794339902207733,Manual,0.010159651669085631,4254999,5273346,Premium,6,2025,Germany,0.2892458769376589,0.2048330886541807
854,Lamborghini,Urus,Pro S,Hatchback,Hybrid,0.14787375907541858,CVT,0.015965166908563137,13837103,14130437,Luxury,5,2021,Italy,0.9425006216642121,0.049537404817027786
855,Mercedes-Benz,GLE,Sport Turbo,Sedan,Electric,0.0,Automatic,0.4644412191582003,7144174,8764117,Luxury,4,2023,Germany,0.5152714705494839,0.2837365590679991
856,Bentley,Bentayga,Luxury Turbo,SUV,Petrol,0.29604385834938507,CVT,0.02322206095791001,12046863,13185838,Luxury,6,2024,UK,0.8456120886879503,0.10593347083315793
857,Maruti Suzuki,Fronx,Pro Hybrid,Sedan,CNG,0.1773596088309379,Automatic,0.01451378809869376,1239635,5352325,Premium,7,2025,Japan/India,0.18521707125531317,0.2442474797869021
858,Mercedes-Benz,GLE,Premium Turbo,Hatchback,Electric,0.0,Automatic,0.6066763425253991,10216809,11965889,Luxury,2,2019,Germany,0.7375580803009127,0.2779471998086615
859,Hyundai,i20,Edition Plus,SUV,CNG,0.36953622758927246,DCT,0.008708272859216255,12098124,12205596,Luxury,4,2021,South Korea,0.8127006060548517,0.12377998950486725
860,Ferrari,296 GTB,ZX S,Coupe,CNG,0.2219588087124018,DCT,0.018867924528301883,3640646,7322489,Premium,6,2020,Italy,0.3400769124132429,0.2159763072240753
861,Maruti Suzuki,Swift,LX AT,Sedan,Hybrid,0.9999999999999999,CVT,0.021770682148040635,10204048,11208749,Luxury,7,2019,Japan/India,0.7102824057815144,0.2800491373064356
862,Audi,Q3,VX MT,Coupe,CNG,0.11794339902207733,Automatic,0.015965166908563137,4638505,7296781,Premium,2,2016,Germany,0.3745178006049814,0.18554703807116724
863,Rolls-Royce,Ghost,Signature X,MPV,Petrol,0.4442139576233516,Manual,0.013062409288824383,3232033,5870209,Premium,7,2019,UK,0.27415010911849874,0.27487710749613414
864,Maruti Suzuki,Swift,Signature X,Coupe,Hybrid,0.36953622758927246,Automatic,0.021770682148040635,7457586,7947562,Luxury,7,2020,Japan/India,0.49744636744569043,0.2071653924082461
865,Maruti Suzuki,Brezza,Sport X,Coupe,Petrol,0.29604385834938507,CVT,0.02031930333817126,1867658,2552947,Mid,4,2024,Japan/India,0.10829137269657867,0.2892476846640923
866,Honda,CR-V,Base MT,Coupe,Petrol,0.36953622758927246,DCT,0.010159651669085631,8614774,12210677,Luxury,5,2025,Japan,0.6894742001469321,0.15509457356530143
867,Lamborghini,Aventador,Signature Turbo,Coupe,Petrol,0.29604385834938507,Automatic,0.007256894049346879,11754707,14580034,Luxury,7,2025,Italy,0.8846546205814766,0.09058502944177928
868,Mercedes-Benz,GLA,Pro X,Sedan,Diesel,0.14787375907541858,Automatic,0.005805515239477503,414566,3563080,Mid,6,2025,Germany,0.09259843878762387,0.2584570724519949
869,Bentley,Continental GT,Signature AT,Sedan,CNG,0.29604385834938507,DCT,0.017416545718432506,12033229,13923612,Luxury,2,2017,UK,0.8712665649731833,0.09748792142803256
870,Hyundai,Creta,Signature Hybrid,SUV,Diesel,0.9999999999999999,Manual,0.0029027576197387505,683602,2297335,Mid,7,2023,South Korea,0.0572875218326452,0.43669408470874727
871,Tata,Tiago,Base Plus,SUV,Petrol,0.14787375907541858,DCT,0.0014513788098693744,952880,1117891,Mid,6,2016,India,0.02504260777925034,0.2738220824537254
872,Mahindra,XUV700,Edition EV,SUV,CNG,0.14787375907541858,Automatic,0.02322206095791001,7581118,11169310,Luxury,4,2020,India,0.6159613043742734,0.13371214705678386
873,Hyundai,Alcazar,Base Turbo,Hatchback,Diesel,0.2219588087124018,Manual,0.015965166908563137,12452743,12953422,Luxury,6,2025,South Korea,0.8517574860894772,0.08704019863810816
874,Tata,Altroz,LX Plus,Coupe,Diesel,0.11794339902207733,Manual,0.015965166908563137,13566278,14591081,Luxury,4,2023,India,0.9492254359735813,0.04187012922901723
875,Tata,Tiago,Signature X,Hatchback,Petrol,0.9999999999999999,Automatic,0.026124818577648763,10172746,10381728,Luxury,2,2018,India,0.6798741600713339,0.28917514648434356
876,Ferrari,SF90,ZX EV,SUV,Petrol,0.5920877166987701,CVT,0.008708272859216255,1892869,4818614,Premium,2,2021,Italy,0.1894514733999812,0.3241025704904844
877,Mercedes-Benz,C-Class,Pro Plus,Sedan,CNG,0.26655800859386575,DCT,0.011611030478955007,9590035,11424123,Luxury,6,2024,Germany,0.6961596190664192,0.1333355576198026
878,Porsche,Cayenne,Max S,MPV,Electric,0.0,Automatic,0.8693759071117562,13000970,14389748,Luxury,2,2018,Germany,0.9220652551331537,0.3237652537058262
879,Porsche,Macan,Max Turbo,Coupe,Hybrid,0.9999999999999999,DCT,0.024673439767779387,3030756,3252569,Premium,2,2016,Germany,0.17428290205005886,0.41506497840620804
880,Mahindra,Thar,Signature Plus,Sedan,Hybrid,0.4442139576233516,Automatic,0.018867924528301883,356961,1006941,Budget,6,2016,India,0.0,0.345446565109576
881,Mahindra,Bolero,Signature S,Hatchback,Electric,0.0,Automatic,0.4397677793904209,8211103,12668083,Luxury,2,2025,India,0.6913778973369602,0.23107424845240726
882,Hyundai,Verna,Base Turbo,SUV,CNG,0.26655800859386575,Automatic,0.007256894049346879,394060,1632019,Mid,7,2021,South Korea,0.023459281552084835,0.2999866942480233
883,Mercedes-Benz,E-Class,Pro Plus,Sedan,Electric,0.0,Automatic,0.97677793904209,5500024,7194964,Luxury,5,2024,Germany,0.4014321499612441,0.49151424117442044
884,Mercedes-Benz,GLE,ZX Turbo,Sedan,Electric,0.0,Automatic,0.6342525399129173,803557,944845,Budget,2,2021,Germany,0.013621877166945726,0.4685829196777846
885,Mahindra,Bolero,Premium Turbo,Luxury Sedan,CNG,0.29604385834938507,CVT,0.0,11202724,11998517,Luxury,4,2016,India,0.7736425214849242,0.11579814129864596
886,Mahindra,XUV700,Signature AT,Sedan,Hybrid,0.14787375907541858,Automatic,0.010159651669085631,7349651,7902644,Luxury,4,2021,India,0.49203116642982786,0.16012283829180674
887,Bentley,Continental GT,Max S,SUV,Petrol,0.14787375907541858,Manual,0.0014513788098693744,9831776,13667065,Luxury,7,2024,UK,0.7841857481296135,0.08403629736613463
888,Rolls-Royce,Ghost,Edition Turbo,SUV,Petrol,0.2219588087124018,Automatic,0.010159651669085631,7491265,10362714,Luxury,2,2024,UK,0.5842023494602778,0.15189705246159088
889,Rolls-Royce,Ghost,Luxury AT,Sedan,Diesel,0.26655800859386575,DCT,0.015965166908563137,5349653,5763062,Premium,7,2025,UK,0.34537615919251924,0.22255537033864042
890,Hyundai,i20,Sport Hybrid,Hatchback,CNG,0.26655800859386575,Automatic,0.021770682148040635,6657546,7146811,Luxury,7,2016,South Korea,0.4407343300674012,0.20074775795373706
891,Tesla,Model X,Sport Plus,Luxury Sedan,Hybrid,0.36953622758927246,CVT,0.015965166908563137,12385672,13579746,Luxury,7,2019,USA,0.8715704267169048,0.1116024472566254
892,Mercedes-Benz,GLE,Signature S,Sedan,Electric,0.0,Automatic,0.6269956458635704,11979519,12572118,Luxury,2,2022,Germany,0.8214836877755219,0.26407755410836914
893,Lamborghini,Aventador,VX Plus,Luxury Sedan,Electric,0.0,Automatic,0.9883889695210449,11350173,14740079,Luxury,7,2021,Italy,0.8759929843612702,0.3769378932420482
894,Rolls-Royce,Phantom,LX Hybrid,SUV,Hybrid,0.29604385834938507,Automatic,0.015965166908563137,3937546,7718225,Premium,4,2016,UK,0.3646152804585085,0.22364275997324698
895,BMW,7 Series,VX S,MPV,Diesel,0.36953622758927246,CVT,0.02031930333817126,4929583,5681398,Premium,4,2023,Germany,0.3276009734487472,0.2491187583240276
896,Mercedes-Benz,GLE,Signature MT,Sedan,Petrol,0.26655800859386575,DCT,0.01451378809869376,8694692,12915452,Luxury,6,2025,Germany,0.7172739183777829,0.12907294795887025
897,Bentley,Flying Spur,Base Turbo,SUV,Diesel,0.29604385834938507,Automatic,0.017416545718432506,5941965,6484697,Luxury,6,2020,UK,0.39192602821170475,0.2173230556184022
898,BMW,7 Series,Luxury Turbo,Coupe,Petrol,0.4442139576233516,CVT,0.004354136429608127,12390693,12917946,Luxury,5,2020,Germany,0.8483023828577905,0.12829114356058555
899,Bentley,Flying Spur,Edition AT,Sedan,Hybrid,0.36953622758927246,CVT,0.011611030478955007,5169056,9544300,Luxury,2,2016,UK,0.4729379002179252,0.20973663113100743
900,Tesla,Model X,LX EV,Luxury Sedan,Electric,0.0,Automatic,0.6415094339622641,4948570,5485980,Premium,7,2025,USA,0.32135046262835343,0.3941906862297041
901,Tesla,Model S,Max X,Luxury Sedan,Diesel,0.36953622758927246,Automatic,0.015965166908563137,5198773,8348072,Luxury,6,2018,USA,0.4316113213989629,0.22159222358611086
902,Tesla,Model X,LX Hybrid,Coupe,Electric,0.0,Automatic,0.9709724238026125,5213411,7971006,Luxury,4,2017,USA,0.41877140020816495,0.48514749827887316
903,Kia,Carens,Max AT,SUV,Electric,0.0,Automatic,0.6937590711175617,11775767,12248407,Luxury,5,2016,South Korea,0.8027969876556034,0.29211642797724574
904,Honda,CR-V,Edition X,SUV,Diesel,0.26655800859386575,DCT,0.02322206095791001,11276291,12493033,Luxury,5,2018,Japan,0.7937682870158215,0.11299725130008628
905,Mercedes-Benz,GLA,ZX AT,MPV,Diesel,0.29604385834938507,Automatic,0.004354136429608127,11887088,12082452,Luxury,2,2023,Germany,0.8008614411350861,0.11051735913646835
906,Tata,Harrier,Pro X,SUV,Electric,0.0,Automatic,0.9666182873730044,10432713,10929224,Luxury,7,2024,India,0.7084805626795355,0.41119625991066766
907,Audi,A4,Signature X,Sedan,CNG,0.9999999999999999,CVT,0.011611030478955007,3290458,6842355,Premium,5,2016,Germany,0.3106606723793997,0.37639869257278435
908,Mahindra,XUV700,Edition Plus,Hatchback,Petrol,0.36953622758927246,Automatic,0.01451378809869376,6932040,8102959,Luxury,2,2019,India,0.4843329104587781,0.20790384373770276
909,Lamborghini,Urus,Base Hybrid,Hatchback,Diesel,0.11794339902207733,Automatic,0.004354136429608127,12403523,14666629,Luxury,2,2021,Italy,0.9107084003193718,0.04743552747493535
910,Lamborghini,Huracan,Luxury Turbo,SUV,CNG,0.29604385834938507,Manual,0.017416545718432506,6928365,7442165,Luxury,6,2018,Italy,0.46079242905632495,0.20010645540724714
911,Toyota,Innova Hycross,Signature S,Hatchback,Hybrid,0.11794339902207733,Manual,0.008708272859216255,10769296,11413899,Luxury,7,2023,Japan,0.7375756877728294,0.0922426533619338
912,Honda,City,Premium S,MPV,CNG,0.2219588087124018,DCT,0.024673439767779387,7180364,8994819,Luxury,4,2021,Japan,0.5247267892512796,0.17184576834838325
913,Tesla,Model Y,Signature X,Hatchback,Hybrid,0.11794339902207733,CVT,0.0029027576197387505,6707462,10850597,Luxury,6,2016,USA,0.5737186410305182,0.1311749847136945
914,Mahindra,Bolero,ZX X,Coupe,Diesel,0.2219588087124018,Manual,0.018867924528301883,7165761,11957523,Luxury,6,2020,India,0.6291706636277421,0.1437028694204505
915,Ferrari,SF90,Luxury X,Sedan,CNG,0.11794339902207733,DCT,0.0029027576197387505,11177978,13350040,Luxury,6,2020,Italy,0.8206469254431263,0.06944291361054244
916,Tesla,Model Y,Sport EV,Hatchback,Hybrid,0.11794339902207733,Automatic,0.02031930333817126,3131683,7366493,Premium,2,2025,USA,0.3236045733087802,0.19979929264558033
917,Bentley,Bentayga,Max X,SUV,Diesel,0.29604385834938507,DCT,0.018867924528301883,7981031,12198870,Luxury,2,2021,UK,0.6666039717851068,0.14916155230850597
918,Mercedes-Benz,E-Class,Luxury Plus,MPV,CNG,0.2219588087124018,Manual,0.0014513788098693744,3763496,4308268,Premium,2,2022,Germany,0.23764284061592428,0.23548903417195355
919,Tata,Harrier,Base Plus,Hatchback,Diesel,0.1773596088309379,CVT,0.005805515239477503,14409416,14731402,Luxury,6,2016,India,0.9840669384358111,0.041487117491051946
920,Lamborghini,Urus,Base X,Hatchback,CNG,0.4442139576233516,DCT,0.010159651669085631,4547210,6134610,Premium,6,2022,Italy,0.3301106227507739,0.2598710139211568
921,Toyota,Camry,Signature X,Hatchback,Petrol,0.2219588087124018,DCT,0.008708272859216255,6424671,8905231,Luxury,7,2019,Japan,0.4947805891119999,0.17374450996520607
922,Toyota,Camry,ZX MT,MPV,Hybrid,0.29604385834938507,DCT,0.024673439767779387,2271067,6264001,Premium,7,2021,Japan,0.25405654719317944,0.2543303387903049
923,Hyundai,i20,Edition S,Hatchback,Petrol,0.29604385834938507,CVT,0.024673439767779387,5310247,9796551,Luxury,5,2017,South Korea,0.4868765701693361,0.19612533304626578
924,Lamborghini,Urus,LX MT,MPV,Electric,0.0,Automatic,0.8766328011611031,8156248,11520213,Luxury,2,2023,Italy,0.648768346711174,0.39462939372859257
925,Tata,Safari,Pro EV,Luxury Sedan,CNG,0.26655800859386575,DCT,0.005805515239477503,2771813,3238920,Premium,4,2019,India,0.16462564654760875,0.2641871204156881
926,Bentley,Flying Spur,VX EV,Sedan,CNG,0.5920877166987701,Manual,0.01451378809869376,13254648,13763418,Luxury,2,2021,UK,0.9088631230914979,0.14628158840142239
